# DISTANCE:     AVE_GOFR:        ERROR:
      1.7057    0.738786  0.00257538
     1.73135    0.766802  0.00193536
       1.757    0.799251  0.00227462
     1.78265    0.836254  0.00236321
      1.8083    0.879751  0.00187342
     1.83395    0.917905  0.00282286
      1.8596    0.957762  0.00280686
     1.88525    0.999096  0.00227409
      1.9109     1.03988  0.00231872
     1.93655     1.07512  0.00301482
      1.9622     1.11269  0.00229556
     1.98785     1.14361  0.00243514
      2.0135     1.16755   0.0015864
     2.03915     1.18454  0.00178176
      2.0648     1.20036  0.00248035
     2.09045     1.19958  0.00267913
      2.1161     1.19621  0.00267787
     2.14174     1.18277  0.00272361
     2.16739     1.16276  0.00260548
     2.19304     1.13793  0.00178803
     2.21869     1.11367  0.00278959
     2.24434     1.08622  0.00309029
     2.26999     1.05661  0.00214576
     2.29564     1.03153  0.00227374
     2.32129     1.00472  0.00169048
     2.34694    0.981918  0.00274364
     2.37259     0.95978  0.00269303
     2.39824    0.942883  0.00140853
     2.42389    0.924407  0.00121886
     2.44954    0.910933  0.00144102
     2.47519    0.901352  0.00196859
     2.50084    0.887872  0.00116599
     2.52649    0.878289  0.00124429
     2.55214    0.879995  0.00151094
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 4.29191e-06 4.09218e-06
    0.884913   0.0011543 0.000113036
    0.910562   0.0234675 0.000490803
    0.936212    0.159261   0.0011001
    0.961861    0.547984   0.0026822
    0.987511      1.1728  0.00432684
     1.01316     1.81915  0.00714894
     1.03881     2.27498  0.00419716
     1.06446     2.49121  0.00463131
     1.09011     2.48623  0.00334692
     1.11576     2.34672  0.00533391
     1.14141     2.14954   0.0046834
     1.16706     1.92777  0.00312997
     1.19271     1.71831  0.00375391
     1.21836     1.52605  0.00363723
     1.24401     1.36327  0.00412684
     1.26966     1.21705  0.00317271
     1.29531     1.09867  0.00296312
     1.32096     1.00549  0.00211111
     1.34661    0.925395  0.00298843
     1.37226    0.856992  0.00210819
     1.39791    0.804534  0.00238021
     1.42355    0.765838  0.00181667
      1.4492    0.728724  0.00242871
     1.47485    0.702897  0.00157207
      1.5005    0.683734  0.00182739
     1.52615     0.66998  0.00185385
      1.5518    0.664682  0.00147793
     1.57745    0.662587  0.00200451
      1.6031     0.66693  0.00151571
     1.62875    0.677535  0.00165653
      1.6544    0.694871  0.00278516
     1.68005    0.714121  0.00294811
      1.7057    0.738887  0.00234323
     1.73135    0.767594  0.00191479
       1.757    0.799968  0.00217798
     1.78265    0.836778  0.00220573
      1.8083    0.880107  0.00173663
     1.83395    0.918618  0.00265475
      1.8596     0.95871  0.00270694
     1.88525     1.00016   0.0023013
      1.9109     1.03993  0.00210854
     1.93655     1.07554  0.00276929
      1.9622       1.112  0.00218999
     1.98785     1.14291  0.00231205
      2.0135      1.1678  0.00146189
     2.03915     1.18406  0.00168446
      2.0648     1.19926  0.00248611
     2.09045     1.19886  0.00253075
      2.1161     1.19545  0.00254002
     2.14174     1.18211  0.00255399
     2.16739     1.16149  0.00266017
     2.19304     1.13698  0.00186254
     2.21869     1.11266  0.00271256
     2.24434     1.08599  0.00281814
     2.26999     1.05655  0.00195155
     2.29564     1.03115  0.00209858
     2.32129     1.00478  0.00153816
     2.34694    0.982319  0.00252336
     2.37259    0.959388  0.00247655
     2.39824    0.942956  0.00128238
     2.42389    0.924838  0.00118187
     2.44954    0.912234  0.00180409
     2.47519     0.90232  0.00201369
     2.50084    0.888479  0.00120739
     2.52649    0.878596  0.00116835
     2.55214    0.880567  0.00147812
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 3.93425e-06 3.76676e-06
    0.884913  0.00116578 0.000104197
    0.910562   0.0236596 0.000486028
    0.936212    0.159969  0.00121504
    0.961861    0.548813  0.00258377
    0.987511     1.17453  0.00429902
     1.01316     1.82232  0.00722418
     1.03881     2.27569  0.00390758
     1.06446     2.49237  0.00438721
     1.09011     2.48805  0.00352864
     1.11576     2.34622  0.00491328
     1.14141     2.14792  0.00456265
     1.16706     1.92779  0.00286922
     1.19271     1.71651   0.0038487
     1.21836     1.52504  0.00347166
     1.24401     1.36123  0.00425738
     1.26966     1.21588  0.00311601
     1.29531     1.09769  0.00287494
     1.32096     1.00589  0.00197358
     1.34661    0.924409  0.00289733
     1.37226    0.856573  0.00197357
     1.39791    0.804155  0.00221185
     1.42355    0.764865  0.00190822
      1.4492    0.728382  0.00225024
     1.47485    0.702544  0.00148006
      1.5005    0.683926  0.00168513
     1.52615    0.670066  0.00170136
      1.5518    0.664559   0.0013599
     1.57745    0.663391  0.00199228
      1.6031    0.667975  0.00171249
     1.62875    0.678278  0.00167713
      1.6544    0.695493  0.00262173
     1.68005     0.71456  0.00273488
      1.7057    0.739159  0.00216377
     1.73135    0.768431  0.00192928
       1.757    0.800707  0.00211817
     1.78265    0.837864  0.00227342
      1.8083    0.879995  0.00159551
     1.83395    0.919237  0.00250458
      1.8596    0.958894  0.00248765
     1.88525    0.999912  0.00212246
      1.9109     1.04039  0.00198138
     1.93655     1.07616  0.00260869
      1.9622     1.11154  0.00205445
     1.98785     1.14327   0.0021473
      2.0135     1.16789  0.00134276
     2.03915     1.18384  0.00155748
      2.0648     1.19936  0.00228096
     2.09045      1.1982  0.00240568
      2.1161     1.19458  0.00247196
     2.14174     1.18135  0.00245312
     2.16739     1.16102  0.00247928
     2.19304     1.13626  0.00184115
     2.21869     1.11136  0.00278058
     2.24434     1.08478  0.00283177
     2.26999     1.05612  0.00183538
     2.29564     1.02995  0.00224153
     2.32129     1.00435  0.00147094
     2.34694    0.981444  0.00246006
     2.37259    0.959099  0.00228705
     2.39824    0.942872  0.00117825
     2.42389    0.924979  0.00109177
     2.44954    0.912663  0.00170382
     2.47519    0.902976  0.00194982
     2.50084    0.889452  0.00144704
     2.52649    0.879569  0.00141947
     2.55214    0.881129  0.00145796
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 3.63162e-06 3.48915e-06
    0.884913  0.00116521 9.61838e-05
    0.910562   0.0235889 0.000453758
    0.936212     0.16024  0.00115137
    0.961861    0.550797  0.00305317
    0.987511     1.17516  0.00401412
     1.01316     1.81968  0.00713706
     1.03881     2.27656  0.00370334
     1.06446     2.49173  0.00409621
     1.09011     2.48664  0.00352895
     1.11576     2.34707  0.00460862
     1.14141     2.14851  0.00424881
     1.16706     1.92837  0.00270549
     1.19271     1.71539  0.00371324
     1.21836     1.52475  0.00321672
     1.24401     1.36048  0.00399397
     1.26966     1.21745  0.00324517
     1.29531     1.09887   0.0028871
     1.32096     1.00572   0.0018292
     1.34661    0.924518  0.00267651
     1.37226    0.856827  0.00183798
     1.39791    0.803931  0.00205299
     1.42355     0.76473  0.00176622
      1.4492    0.728298   0.0020787
     1.47485    0.702361  0.00137753
      1.5005    0.684135  0.00156844
     1.52615    0.668881  0.00194001
      1.5518    0.664415  0.00126288
     1.57745    0.662774  0.00193221
      1.6031     0.66729  0.00171229
     1.62875    0.677673  0.00165359
      1.6544    0.695073   0.0024535
     1.68005    0.714697  0.00252794
      1.7057    0.738978  0.00200486
     1.73135    0.768677  0.00179655
       1.757    0.801521  0.00210587
     1.78265    0.838305  0.00214095
      1.8083    0.881149  0.00184329
     1.83395    0.919257    0.002312
      1.8596    0.959428  0.00235282
     1.88525     1.00059  0.00206372
      1.9109     1.04066  0.00184772
     1.93655     1.07709  0.00256634
      1.9622     1.11165  0.00189931
     1.98785     1.14309  0.00199019
      2.0135     1.16769  0.00125349
     2.03915     1.18415  0.00146667
      2.0648     1.19853  0.00225235
     2.09045     1.19754  0.00230831
      2.1161     1.19387  0.00238259
     2.14174      1.1813   0.0022649
     2.16739     1.16134  0.00230876
     2.19304     1.13659  0.00172933
     2.21869     1.11178  0.00259854
     2.24434     1.08528  0.00265742
     2.26999     1.05611  0.00169422
     2.29564     1.03029  0.00209405
     2.32129     1.00404  0.00138833
     2.34694    0.981387  0.00227149
     2.37259    0.958596  0.00216571
     2.39824    0.942955  0.00109054
     2.42389    0.924775  0.00102665
     2.44954    0.912415  0.00159065
     2.47519    0.902551  0.00184552
     2.50084    0.888609  0.00156233
     2.52649    0.879385  0.00132212
     2.55214    0.880752   0.0013939
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 3.37222e-06 3.24955e-06
    0.884913  0.00117745 9.00889e-05
    0.910562   0.0236636 0.000427457
    0.936212    0.160765  0.00118298
    0.961861    0.550279  0.00287879
    0.987511     1.17256  0.00449408
     1.01316     1.81679  0.00718695
     1.03881     2.27483  0.00382175
     1.06446     2.49202  0.00381394
     1.09011     2.48629  0.00329411
     1.11576     2.34892  0.00463736
     1.14141      2.1492  0.00400138
     1.16706     1.92924  0.00264801
     1.19271     1.71628  0.00355414
     1.21836     1.52654   0.0034493
     1.24401     1.36138  0.00380703
     1.26966     1.21938  0.00354268
     1.29531     1.10164  0.00378276
     1.32096     1.00582  0.00170102
     1.34661    0.925008  0.00252964
     1.37226    0.858324  0.00223457
     1.39791    0.804344  0.00194739
     1.42355    0.764471  0.00165894
      1.4492      0.7278  0.00198921
     1.47485    0.701251  0.00166732
      1.5005    0.683249  0.00168806
     1.52615    0.668299  0.00188667
      1.5518    0.663232  0.00163513
     1.57745    0.661762  0.00204237
      1.6031    0.666014  0.00201036
     1.62875    0.676442  0.00194049
      1.6544    0.694003  0.00250059
     1.68005    0.713698  0.00253694
      1.7057    0.737886  0.00213849
     1.73135     0.76805  0.00177419
       1.757    0.800765  0.00208663
     1.78265    0.838257  0.00198857
      1.8083    0.880931  0.00172451
     1.83395    0.919963  0.00225223
      1.8596    0.960846  0.00257681
     1.88525     1.00162  0.00215836
      1.9109     1.04115  0.00177882
     1.93655     1.07762  0.00243684
      1.9622     1.11286  0.00211488
     1.98785      1.1432  0.00185118
      2.0135     1.16832  0.00131205
     2.03915     1.18444  0.00139086
      2.0648     1.19868  0.00209624
     2.09045     1.19722  0.00216523
      2.1161     1.19395  0.00221402
     2.14174     1.18166  0.00213236
     2.16739     1.16108  0.00215913
     2.19304     1.13716  0.00169513
     2.21869     1.11166  0.00241545
     2.24434     1.08533  0.00246826
     2.26999     1.05682  0.00171454
     2.29564     1.03109  0.00209158
     2.32129     1.00449  0.00135961
     2.34694     0.98125  0.00211337
     2.37259    0.958954   0.0020405
     2.39824    0.942693  0.00104361
     2.42389    0.924678 0.000957853
     2.44954    0.912567  0.00148428
     2.47519    0.902529  0.00171384
     2.50084    0.888696  0.00145314
     2.52649    0.878558  0.00146363
     2.55214    0.879825   0.0015724
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263  3.1474e-06 3.04068e-06
    0.884913  0.00116429 8.50378e-05
    0.910562   0.0237396  0.00040566
    0.936212    0.160142   0.0012578
    0.961861    0.550855  0.00274391
    0.987511     1.17167   0.0042821
     1.01316     1.81701  0.00671115
     1.03881     2.27505  0.00357323
     1.06446     2.49128  0.00363037
     1.09011     2.48652  0.00308257
     1.11576     2.35046   0.0045759
     1.14141     2.15006  0.00382571
     1.16706      1.9288  0.00250646
     1.19271     1.71715  0.00342262
     1.21836     1.52798  0.00350924
     1.24401     1.36232  0.00366887
     1.26966     1.22081  0.00358329
     1.29531     1.10218  0.00356867
     1.32096     1.00678  0.00184186
     1.34661     0.92488  0.00236423
     1.37226    0.857507  0.00222978
     1.39791    0.803842  0.00188094
     1.42355    0.763154  0.00200429
      1.4492    0.726571  0.00220363
     1.47485    0.700123  0.00190004
      1.5005    0.682074  0.00194201
     1.52615    0.667634  0.00187442
      1.5518    0.662954   0.0015497
     1.57745     0.66108  0.00201676
      1.6031      0.6661  0.00187818
     1.62875    0.676397  0.00181164
      1.6544    0.693749   0.0023468
     1.68005    0.713796  0.00236969
      1.7057    0.737739  0.00200099
     1.73135    0.768366  0.00168369
       1.757    0.800817  0.00194817
     1.78265    0.838616  0.00188817
      1.8083    0.880275   0.0017299
     1.83395    0.919995  0.00210231
      1.8596    0.960836  0.00240504
     1.88525     1.00179  0.00202133
      1.9109     1.04146  0.00168809
     1.93655     1.07783  0.00228345
      1.9622     1.11272  0.00197878
     1.98785     1.14325  0.00172838
      2.0135     1.16889  0.00134166
     2.03915     1.18491  0.00137525
      2.0648     1.19952  0.00211948
     2.09045     1.19811  0.00219679
      2.1161     1.19429  0.00209215
     2.14174     1.18202  0.00201974
     2.16739     1.16169  0.00210121
     2.19304     1.13795  0.00175885
     2.21869      1.1124  0.00236423
     2.24434     1.08587  0.00236171
     2.26999     1.05743  0.00170541
     2.29564     1.03124   0.0019577
     2.32129     1.00422  0.00129622
     2.34694    0.980873  0.00200569
     2.37259    0.958458  0.00196394
     2.39824    0.941257  0.00169575
     2.42389    0.923343  0.00156973
     2.44954    0.912032  0.00147852
     2.47519    0.901859  0.00172563
     2.50084    0.887719  0.00165249
     2.52649    0.878091   0.0014387
     2.55214    0.879106  0.00162378
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.95069e-06 2.85699e-06
    0.884913  0.00119455 8.49358e-05
    0.910562   0.0236719 0.000385919
    0.936212    0.160423  0.00121029
    0.961861    0.551045  0.00257898
    0.987511     1.17247  0.00408861
     1.01316     1.81827  0.00640844
     1.03881     2.27494  0.00335162
     1.06446      2.4926  0.00363451
     1.09011     2.48848  0.00345435
     1.11576     2.35038  0.00429052
     1.14141     2.14987  0.00359107
     1.16706     1.92913  0.00237077
     1.19271     1.71752  0.00322845
     1.21836     1.52803  0.00329021
     1.24401     1.36148  0.00353446
     1.26966     1.22014  0.00342172
     1.29531     1.10168  0.00337986
     1.32096     1.00493  0.00249076
     1.34661    0.923863  0.00242519
     1.37226    0.856815  0.00219524
     1.39791    0.802943  0.00196683
     1.42355    0.762899  0.00189508
      1.4492    0.726697   0.0020695
     1.47485    0.699973  0.00178718
      1.5005    0.682287  0.00183231
     1.52615    0.667836   0.0017681
      1.5518    0.663699  0.00162217
     1.57745    0.661497  0.00193334
      1.6031    0.666569  0.00181843
     1.62875    0.676599  0.00170959
      1.6544    0.693542  0.00220919
     1.68005    0.713908  0.00222424
      1.7057     0.73793  0.00188496
     1.73135    0.769069  0.00171927
       1.757    0.801341  0.00189542
     1.78265    0.838879  0.00178836
      1.8083    0.880295  0.00162189
     1.83395    0.919697  0.00199199
      1.8596     0.96078  0.00225539
     1.88525     1.00123  0.00197189
      1.9109     1.04134  0.00158697
     1.93655      1.0777  0.00214433
      1.9622     1.11278  0.00185612
     1.98785     1.14361  0.00165869
      2.0135     1.16911  0.00127587
     2.03915     1.18534  0.00135387
      2.0648     1.19962  0.00198936
     2.09045      1.1982  0.00206115
      2.1161     1.19455  0.00197683
     2.14174      1.1818   0.0019053
     2.16739     1.16169  0.00196989
     2.19304     1.13785  0.00165212
     2.21869     1.11228  0.00221988
     2.24434     1.08524  0.00229617
     2.26999     1.05691  0.00167629
     2.29564     1.03065  0.00192171
     2.32129     1.00409  0.00122186
     2.34694    0.980868  0.00188035
     2.37259    0.958774   0.0018664
     2.39824    0.941242  0.00158982
     2.42389    0.923617  0.00149536
     2.44954    0.911698  0.00142332
     2.47519    0.901742  0.00162168
     2.50084    0.887628   0.0015517
     2.52649    0.878338  0.00136986
     2.55214    0.879512   0.0015723
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.77712e-06  2.6942e-06
    0.884913  0.00117932  8.1294e-05
    0.910562   0.0236716 0.000363218
    0.936212      0.1607  0.00117027
    0.961861      0.5493    0.002959
    0.987511     1.17046  0.00431036
     1.01316     1.81581  0.00648647
     1.03881     2.27324  0.00356222
     1.06446     2.49124   0.0036665
     1.09011     2.48953  0.00340723
     1.11576     2.35007  0.00404944
     1.14141     2.15154  0.00374523
     1.16706     1.93092  0.00282938
     1.19271     1.71809  0.00308852
     1.21836     1.52922  0.00330652
     1.24401     1.36228  0.00341567
     1.26966     1.22157  0.00350896
     1.29531     1.10211  0.00320772
     1.32096     1.00536  0.00238109
     1.34661      0.9245  0.00236467
     1.37226    0.857124  0.00208768
     1.39791    0.803461  0.00191811
     1.42355    0.763447  0.00186103
      1.4492    0.727324  0.00204053
     1.47485    0.699495  0.00174472
      1.5005    0.682409  0.00172856
     1.52615    0.667109  0.00180711
      1.5518    0.663297  0.00157576
     1.57745    0.661128  0.00185444
      1.6031    0.666098  0.00177142
     1.62875    0.675605  0.00187583
      1.6544    0.692796  0.00220186
     1.68005    0.713366  0.00215833
      1.7057    0.737136  0.00193382
     1.73135    0.768788  0.00164093
       1.757    0.801552   0.0017957
     1.78265    0.839097  0.00169633
      1.8083    0.880259  0.00152687
     1.83395    0.919334  0.00190761
      1.8596    0.960492  0.00214101
     1.88525     1.00073  0.00191706
      1.9109     1.04137   0.0014939
     1.93655     1.07749  0.00202861
      1.9622     1.11282  0.00174728
     1.98785     1.14411  0.00163516
      2.0135     1.16859  0.00130387
     2.03915     1.18592  0.00139537
      2.0648     1.20056  0.00208384
     2.09045      1.1982  0.00193991
      2.1161     1.19479  0.00187495
     2.14174     1.18245  0.00190197
     2.16739     1.16164  0.00185463
     2.19304     1.13854  0.00169454
     2.21869     1.11256  0.00210794
     2.24434     1.08506  0.00216834
     2.26999     1.05656  0.00161447
     2.29564     1.03041  0.00182311
     2.32129     1.00372  0.00120347
     2.34694    0.980432  0.00181955
     2.37259    0.958655  0.00176038
     2.39824    0.941313  0.00149788
     2.42389    0.923722  0.00141107
     2.44954    0.911544  0.00134792
     2.47519     0.90181  0.00152771
     2.50084    0.887683  0.00146138
     2.52649    0.878192  0.00129712
     2.55214    0.879674  0.00148813
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.62283e-06 2.54894e-06
    0.884913   0.0011534 8.08031e-05
    0.910562   0.0235683 0.000357404
    0.936212    0.160314  0.00116698
    0.961861    0.548547  0.00288876
    0.987511     1.17024  0.00407694
     1.01316     1.81354  0.00651122
     1.03881     2.27315  0.00336549
     1.06446     2.48906  0.00405708
     1.09011     2.48843  0.00339067
     1.11576     2.34967   0.0038444
     1.14141     2.15138  0.00354057
     1.16706      1.9315  0.00273003
     1.19271     1.71892  0.00302489
     1.21836     1.52997  0.00320535
     1.24401     1.36396  0.00361614
     1.26966     1.22172  0.00331692
     1.29531     1.10307  0.00317191
     1.32096     1.00594  0.00231882
     1.34661    0.925193  0.00233276
     1.37226    0.857988  0.00214298
     1.39791    0.803922  0.00186621
     1.42355    0.764063  0.00185689
      1.4492    0.727344  0.00192728
     1.47485    0.699649  0.00165458
      1.5005    0.682348   0.0016336
     1.52615    0.667446  0.00173776
      1.5518    0.662834  0.00155459
     1.57745    0.660986  0.00175688
      1.6031     0.66572  0.00171291
     1.62875    0.675326  0.00179231
      1.6544    0.692425  0.00211044
     1.68005     0.71258  0.00217694
      1.7057    0.737098  0.00182675
     1.73135    0.767864  0.00179136
       1.757    0.800921  0.00180357
     1.78265    0.838269  0.00179269
      1.8083    0.880055  0.00145561
     1.83395    0.919458  0.00180567
      1.8596    0.960067  0.00206379
     1.88525     1.00034  0.00184909
      1.9109     1.04096  0.00146647
     1.93655     1.07739  0.00191831
      1.9622     1.11307  0.00166877
     1.98785     1.14389  0.00155967
      2.0135     1.16852  0.00123301
     2.03915      1.1862  0.00134434
      2.0648      1.2005  0.00196896
     2.09045     1.19802  0.00184024
      2.1161     1.19472  0.00177177
     2.14174      1.1822  0.00181247
     2.16739     1.16148  0.00175855
     2.19304     1.13927  0.00175199
     2.21869     1.11354  0.00220616
     2.24434     1.08621  0.00233365
     2.26999     1.05711  0.00161587
     2.29564     1.03094  0.00179707
     2.32129     1.00469  0.00147622
     2.34694    0.980704  0.00173874
     2.37259    0.958862   0.0016747
     2.39824    0.941586  0.00143938
     2.42389    0.923601  0.00133784
     2.44954    0.911501  0.00127374
     2.47519    0.902028  0.00145824
     2.50084    0.887494  0.00139234
     2.52649    0.878236   0.0012258
     2.55214    0.879245  0.00146602
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.48479e-06 2.41852e-06
    0.884913   0.0011818 8.13878e-05
    0.910562   0.0237021 0.000362747
    0.936212    0.160167  0.00111485
    0.961861    0.547615  0.00288317
    0.987511     1.17033  0.00386349
     1.01316     1.81396  0.00618202
     1.03881     2.27342   0.0031996
     1.06446     2.48948  0.00386487
     1.09011     2.48855  0.00321426
     1.11576     2.35021  0.00368009
     1.14141     2.15131  0.00335476
     1.16706     1.93223  0.00268335
     1.19271     1.71951    0.002923
     1.21836     1.52987  0.00303799
     1.24401     1.36361  0.00344318
     1.26966     1.22116  0.00318823
     1.29531     1.10331  0.00301371
     1.32096     1.00612  0.00220364
     1.34661    0.925158  0.00221024
     1.37226    0.858019  0.00203042
     1.39791    0.804275  0.00180107
     1.42355    0.763683  0.00179765
      1.4492    0.727329   0.0018259
     1.47485    0.699118  0.00165069
      1.5005    0.681804  0.00163587
     1.52615    0.667518   0.0016478
      1.5518    0.662429  0.00152467
     1.57745    0.661066  0.00166624
      1.6031     0.66537  0.00165798
     1.62875    0.675634  0.00172428
      1.6544    0.692051  0.00203227
     1.68005    0.712282  0.00208266
      1.7057    0.736851   0.0017473
     1.73135    0.767467  0.00174057
       1.757    0.800749  0.00171685
     1.78265    0.838481  0.00171083
      1.8083    0.880187  0.00138497
     1.83395    0.920191  0.00185338
      1.8596    0.960429  0.00198669
     1.88525     1.00019  0.00175798
      1.9109     1.04146  0.00147339
     1.93655     1.07799  0.00191048
      1.9622     1.11315  0.00158271
     1.98785     1.14424  0.00151739
      2.0135     1.16863  0.00117315
     2.03915     1.18615  0.00127445
      2.0648     1.20039  0.00186844
     2.09045      1.1978  0.00175643
      2.1161     1.19433  0.00172154
     2.14174     1.18214  0.00171823
     2.16739     1.16131  0.00167405
     2.19304     1.13952  0.00167666
     2.21869     1.11361  0.00209123
     2.24434     1.08595  0.00222558
     2.26999     1.05726  0.00153762
     2.29564     1.03059  0.00173728
     2.32129     1.00458  0.00140246
     2.34694    0.980227  0.00171161
     2.37259    0.958741  0.00159095
     2.39824      0.9415  0.00136617
     2.42389    0.923538  0.00126892
     2.44954    0.911385  0.00121192
     2.47519    0.902241  0.00139695
     2.50084    0.888074  0.00143491
     2.52649    0.878241   0.0011613
     2.55214    0.879115  0.00139464
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
